"sample","fieldID","region","site","management","treatment","plot","day","lat","lon","sand_pct","soil_moisture","soil_temp","pH","soil_tot_C","soil_tot_N","abv_plant_biomass","plant_avail_N","fb_ratio","microbial_biomass","ITS_ID","X16S_ID","X16Sf","X16Sr","ITSf","ITSr","md5_16Sf","md5_16Sr","md5_ITSf","md5_ITSr","exp_alias_16S","run_alias_16S","exp_alias_ITS","run_alias_ITS","run_acc_16S","exp_acc_16S","run_acc_ITS","exp_acc_ITS","samp_acc","ext_id_acc","proj_acc"
"ScS1ExCp2d0","ScS1Ex","Sc",1,"Ex","C",2,0,56.6988223,-3.4961833,54.557193,63.9,15.7,4.46,4.457443166,0.350863043,0.148727272727273,0.000711151461631853,0.0681206327612549,0.0240749293536505,"ResRisMcr-1-A-B-02-ScS1ExCp2d0-ITS-1","ResRisMcr-1-A-B-02-ScS1ExCp2d0-16S-1","ResRisMcr-1-A-B-02-ScS1ExCp2d0-16S-1_S14_L001_R1_001.fastq.gz","ResRisMcr-1-A-B-02-ScS1ExCp2d0-16S-1_S14_L001_R2_001.fastq.gz","ResRisMcr-1-A-B-02-ScS1ExCp2d0-ITS-1_S14_L001_R1_001.fastq.gz","ResRisMcr-1-A-B-02-ScS1ExCp2d0-ITS-1_S14_L001_R2_001.fastq.gz","79ed8db99c4d222d1383c6f2b8063e2f","280dc8b7621ef35509fd964d8d92d256","6701731b8df78b69bcf9771fe6d3e88b","af815b7cc2ce4e6005ecb8f2baab1bdf","ScS1ExCp2d0_16S_exp","ScS1ExCp2d0_16S_run","ScS1ExCp2d0_ITS_exp","ScS1ExCp2d0_ITS_run","ERR11531994","ERX10936560","ERR11532335","ERX10936901","ERS15578015","SAMEA113583106","PRJEB63076"
"ScS1ExCp2d60","ScS1Ex","Sc",1,"Ex","C",2,60,56.6988223,-3.4961833,54.557193,61.9,11.2,4.46,3.16270912,0.271795315,NA,0.00050249975975745,0.0977045091522678,0.0214004899214375,"ResRisMcr-1-A-G-04-ScS1ExCp2d60-ITS-1","ResRisMcr-1-A-G-04-ScS1ExCp2d60-16S-1","ResRisMcr-1-A-G-04-ScS1ExCp2d60-16S-1_S76_L001_R1_001.fastq.gz","ResRisMcr-1-A-G-04-ScS1ExCp2d60-16S-1_S76_L001_R2_001.fastq.gz","ResRisMcr-1-A-G-04-ScS1ExCp2d60-ITS-1_S76_L001_R1_001.fastq.gz","ResRisMcr-1-A-G-04-ScS1ExCp2d60-ITS-1_S76_L001_R2_001.fastq.gz","cfedb309a504d4d089d9c1a45b79129d","dc8a26a45408145a1f5a208011d6884d","cdcfceea76b64958bd71448a970938a2","3a3b18b55e7c7b24081f8f69440b44d8","ScS1ExCp2d60_16S_exp","ScS1ExCp2d60_16S_run","ScS1ExCp2d60_ITS_exp","ScS1ExCp2d60_ITS_run","ERR11531995","ERX10936561","ERR11532336","ERX10936902","ERS15578016","SAMEA113583107","PRJEB63076"
"ScS1ExCp3d0","ScS1Ex","Sc",1,"Ex","C",3,0,56.6987956,-3.4961176,54.557193,62.3,16.6,5.02,3.75571708,0.306387446,0.116090909090909,0.000282046242064975,0.0957023171067736,0.0216964711053245,"ResRisMcr-1-A-A-01-ScS1ExCp3d0-ITS-1","ResRisMcr-1-A-A-01-ScS1ExCp3d0-16S-1","ResRisMcr-1-A-A-01-ScS1ExCp3d0-16S-1_S1_L001_R1_001.fastq.gz","ResRisMcr-1-A-A-01-ScS1ExCp3d0-16S-1_S1_L001_R2_001.fastq.gz","ResRisMcr-1-A-A-01-ScS1ExCp3d0-ITS-1_S1_L001_R1_001.fastq.gz","ResRisMcr-1-A-A-01-ScS1ExCp3d0-ITS-1_S1_L001_R2_001.fastq.gz","fceb09e80b8c6feb15ed0eb11993e560","05c74f03252f2230a72324aa6097519d","69bd1c5ee8afcdc2dcbfdbd2870e5ec1","ef5820d4e72bf8c9b0a1c854699f7e10","ScS1ExCp3d0_16S_exp","ScS1ExCp3d0_16S_run","ScS1ExCp3d0_ITS_exp","ScS1ExCp3d0_ITS_run","ERR11531996","ERX10936562","ERR11532337","ERX10936903","ERS15578017","SAMEA113583108","PRJEB63076"
"ScS1ExCp3d60","ScS1Ex","Sc",1,"Ex","C",3,60,56.6987956,-3.4961176,54.557193,69.4,10.2,5.02,3.103408324,0.266853582,NA,0.000348538891222996,0.138511113233237,0.0285838897263805,"ResRisMcr-1-A-G-03-ScS1ExCp3d60-ITS-1","ResRisMcr-1-A-G-03-ScS1ExCp3d60-16S-1","ResRisMcr-1-A-G-03-ScS1ExCp3d60-16S-1_S75_L001_R1_001.fastq.gz","ResRisMcr-1-A-G-03-ScS1ExCp3d60-16S-1_S75_L001_R2_001.fastq.gz","ResRisMcr-1-A-G-03-ScS1ExCp3d60-ITS-1_S75_L001_R1_001.fastq.gz","ResRisMcr-1-A-G-03-ScS1ExCp3d60-ITS-1_S75_L001_R2_001.fastq.gz","273cefab097c2ba7c4add287f021ca92","d59562beaefacfc33f109687507e40ef","3fe0fda6eae1e589fdec523daea7b943","1fe6e52a4d9df35c325f218066573219","ScS1ExCp3d60_16S_exp","ScS1ExCp3d60_16S_run","ScS1ExCp3d60_ITS_exp","ScS1ExCp3d60_ITS_run","ERR11531997","ERX10936563","ERR11532338","ERX10936904","ERS15578018","SAMEA113583109","PRJEB63076"
"ScS1ExDp1d0","ScS1Ex","Sc",1,"Ex","D",1,0,56.6989124,-3.4961191,54.557193,37.2,16.3,5.31,4.205414783,0.286620514,0.0848181818181818,0.000167468337136165,0.158844424997127,0.026678184781967,"ResRisMcr-1-A-A-08-ScS1ExDp1d0-ITS-1","ResRisMcr-1-A-A-08-ScS1ExDp1d0-16S-1","ResRisMcr-1-A-A-08-ScS1ExDp1d0-16S-1_S8_L001_R1_001.fastq.gz","ResRisMcr-1-A-A-08-ScS1ExDp1d0-16S-1_S8_L001_R2_001.fastq.gz","ResRisMcr-1-A-A-08-ScS1ExDp1d0-ITS-1_S8_L001_R1_001.fastq.gz","ResRisMcr-1-A-A-08-ScS1ExDp1d0-ITS-1_S8_L001_R2_001.fastq.gz","8e07e569a3cedbedf249e8b05add5e9c","12eb0cea6716ce7cf93d2ab5ff83bcd5","61240f774b8bac45c649ca95380d3b12","be94d45b555d33cfd600fb2587601b7f","ScS1ExDp1d0_16S_exp","ScS1ExDp1d0_16S_run","ScS1ExDp1d0_ITS_exp","ScS1ExDp1d0_ITS_run","ERR11531998","ERX10936564","ERR11532339","ERX10936905","ERS15578019","SAMEA113583110","PRJEB63076"
"ScS1ExDp1d60","ScS1Ex","Sc",1,"Ex","D",1,60,56.6989124,-3.4961191,54.557193,66.1,12.3,5.31,1.714781351,0.118601592,NA,0.000100179391022614,0.159013420892669,0.0236272134181569,"ResRisMcr-4-D-B-04-ScS1ExDp1d60-ITS-1","ResRisMcr-4-D-B-04-ScS1ExDp1d60-16S-1","ResRisMcr-4-D-B-04-ScS1ExDp1d60-16S-1_S304_L001_R1_001.fastq.gz","ResRisMcr-4-D-B-04-ScS1ExDp1d60-16S-1_S304_L001_R2_001.fastq.gz","ResRisMcr-4-D-B-04-ScS1ExDp1d60-ITS-1_S304_L001_R1_001.fastq.gz","ResRisMcr-4-D-B-04-ScS1ExDp1d60-ITS-1_S304_L001_R2_001.fastq.gz","ca606d61149d217e5056002450bad504","d8dd1c741f1a688df7f62d0094a6eb2d","29d3d076780389b716d0faf3dacc76e7","017ad10e7ea94b8fcf3f6a4ca2c169a9","ScS1ExDp1d60_16S_exp","ScS1ExDp1d60_16S_run","ScS1ExDp1d60_ITS_exp","ScS1ExDp1d60_ITS_run","ERR11531999","ERX10936565","ERR11532340","ERX10936906","ERS15578020","SAMEA113583111","PRJEB63076"
"ScS1ExDp2d0","ScS1Ex","Sc",1,"Ex","D",2,0,56.6988341,-3.4961491,54.557193,22.4,17.4,5,4.951616466,0.415105572,0.105727272727273,0.00048498061909787,0.122264840253836,0.0226340552289601,"ResRisMcr-1-A-A-05-ScS1ExDp2d0-ITS-1","ResRisMcr-1-A-A-05-ScS1ExDp2d0-16S-1","ResRisMcr-1-A-A-05-ScS1ExDp2d0-16S-1_S5_L001_R1_001.fastq.gz","ResRisMcr-1-A-A-05-ScS1ExDp2d0-16S-1_S5_L001_R2_001.fastq.gz","ResRisMcr-1-A-A-05-ScS1ExDp2d0-ITS-1_S5_L001_R1_001.fastq.gz","ResRisMcr-1-A-A-05-ScS1ExDp2d0-ITS-1_S5_L001_R2_001.fastq.gz","a73e8601fda486bc45546745b5690af3","45932b25bea8e0a96b9e704bd27085ae","d656d9af8fbe9a9bbfdb38c94f92e422","241e1591d3c6b023075fe61555e83d45","ScS1ExDp2d0_16S_exp","ScS1ExDp2d0_16S_run","ScS1ExDp2d0_ITS_exp","ScS1ExDp2d0_ITS_run","ERR11532000","ERX10936566","ERR11532341","ERX10936907","ERS15578021","SAMEA113583112","PRJEB63076"
"ScS1ExDp2d60","ScS1Ex","Sc",1,"Ex","D",2,60,56.6988341,-3.4961491,54.557193,58.9,11,5,2.110119991,0.202611053,NA,0.00067909726072284,0.105626932116504,0.0130808843003515,"ResRisMcr-4-D-H-06-ScS1ExDp2d60-ITS-1","ResRisMcr-4-D-H-06-ScS1ExDp2d60-16S-1","ResRisMcr-4-D-H-06-ScS1ExDp2d60-16S-1_S378_L001_R1_001.fastq.gz","ResRisMcr-4-D-H-06-ScS1ExDp2d60-16S-1_S378_L001_R2_001.fastq.gz","ResRisMcr-4-D-H-06-ScS1ExDp2d60-ITS-1_S378_L001_R1_001.fastq.gz","ResRisMcr-4-D-H-06-ScS1ExDp2d60-ITS-1_S378_L001_R2_001.fastq.gz","fe28232ea835569addb532433100a785","ce1583bd3ee654178cb01d097f0234e9","03cb1f56cb62b243eb390a840ac56319","934cae6c64abc74682c7602d01dc299d","ScS1ExDp2d60_16S_exp","ScS1ExDp2d60_16S_run","ScS1ExDp2d60_ITS_exp","ScS1ExDp2d60_ITS_run","ERR11532001","ERX10936567","ERR11532342","ERX10936908","ERS15578022","SAMEA113583113","PRJEB63076"
"ScS1ExDp3d0","ScS1Ex","Sc",1,"Ex","D",3,0,56.6987865,-3.4961501,54.557193,15.2,17.2,5.57,5.475440164,0.449697703,0.0650909090909091,0.00207802898200816,0.168081161157688,0.041822255994854,"ResRisMcr-2-B-A-01-ScS1ExDp3d0-ITS-1","ResRisMcr-2-B-A-01-ScS1ExDp3d0-16S-1","ResRisMcr-2-B-A-01-ScS1ExDp3d0-16S-1_S97_L001_R1_001.fastq.gz","ResRisMcr-2-B-A-01-ScS1ExDp3d0-16S-1_S97_L001_R2_001.fastq.gz","ResRisMcr-2-B-A-01-ScS1ExDp3d0-ITS-1_S97_L001_R1_001.fastq.gz","ResRisMcr-2-B-A-01-ScS1ExDp3d0-ITS-1_S97_L001_R2_001.fastq.gz","6c4d71f4f379eaafbe356c745316823e","c3422d329226b39422948aef9da2ccd6","b949a0e8fda4b1f7fc43ff2060cd6f05","bdfb912edb232301eef1387962787898","ScS1ExDp3d0_16S_exp","ScS1ExDp3d0_16S_run","ScS1ExDp3d0_ITS_exp","ScS1ExDp3d0_ITS_run","ERR11532002","ERX10936568","ERR11532343","ERX10936909","ERS15578023","SAMEA113583114","PRJEB63076"
"ScS1ExDp3d60","ScS1Ex","Sc",1,"Ex","D",3,60,56.6987865,-3.4961501,54.557193,60,11,5.57,3.093524858,0.276737048,NA,0.00112654053128264,0.0828850674366367,0.0601611088302146,"ResRisMcr-3-C-D-06-ScS1ExDp3d60-ITS-1","ResRisMcr-3-C-D-06-ScS1ExDp3d60-16S-1","ResRisMcr-3-C-D-06-ScS1ExDp3d60-16S-1_S234_L001_R1_001.fastq.gz","ResRisMcr-3-C-D-06-ScS1ExDp3d60-16S-1_S234_L001_R2_001.fastq.gz","ResRisMcr-3-C-D-06-ScS1ExDp3d60-ITS-1_S234_L001_R1_001.fastq.gz","ResRisMcr-3-C-D-06-ScS1ExDp3d60-ITS-1_S234_L001_R2_001.fastq.gz","4385cc26d0a8689395087cecc59f51fb","d436db8d1f2c9dd33b43b71e450ce1b9","714e4c4c293e3a04e5f3025967172d4b","55d016cc1aea0987d810fa13d3beffa5","ScS1ExDp3d60_16S_exp","ScS1ExDp3d60_16S_run","ScS1ExDp3d60_ITS_exp","ScS1ExDp3d60_ITS_run","ERR11532003","ERX10936569","ERR11532344","ERX10936910","ERS15578024","SAMEA113583115","PRJEB63076"
"ScS1InCp1d0","ScS1In","Sc",1,"In","C",1,0,56.6980288,-3.4955441,58.540566,63.6,19,6.26,3.184445427,0.269972252,0.240181818181818,0.0019735183333393,0.0295823438728686,0.0157095839766861,"ResRisMcr-1-A-B-12-ScS1InCp1d0-ITS-1","ResRisMcr-1-A-B-12-ScS1InCp1d0-16S-1","ResRisMcr-1-A-B-12-ScS1InCp1d0-16S-1_S24_L001_R1_001.fastq.gz","ResRisMcr-1-A-B-12-ScS1InCp1d0-16S-1_S24_L001_R2_001.fastq.gz","ResRisMcr-1-A-B-12-ScS1InCp1d0-ITS-1_S24_L001_R1_001.fastq.gz","ResRisMcr-1-A-B-12-ScS1InCp1d0-ITS-1_S24_L001_R2_001.fastq.gz","568d712668846a8efbeadf0f1a83131a","808a1c0becbd76fe1d081cb4529486d2","d47991bbcb763b0e061bb673a596520e","8058d2e03a433a02964597eb2730aba7","ScS1InCp1d0_16S_exp","ScS1InCp1d0_16S_run","ScS1InCp1d0_ITS_exp","ScS1InCp1d0_ITS_run","ERR11532004","ERX10936570","ERR11532345","ERX10936911","ERS15578025","SAMEA113583116","PRJEB63076"
"ScS1InCp1d60","ScS1In","Sc",1,"In","C",1,60,56.6980288,-3.4955441,58.540566,61.8,12.8,6.26,3.755068596,0.312922383,NA,0.00213827581522061,0.0231214705346087,0.0133038160511149,"ResRisMcr-3-C-H-04-ScS1InCp1d60-ITS-1","ResRisMcr-3-C-H-04-ScS1InCp1d60-16S-1","ResRisMcr-3-C-H-04-ScS1InCp1d60-16S-1_S280_L001_R1_001.fastq.gz","ResRisMcr-3-C-H-04-ScS1InCp1d60-16S-1_S280_L001_R2_001.fastq.gz","ResRisMcr-3-C-H-04-ScS1InCp1d60-ITS-1_S280_L001_R1_001.fastq.gz","ResRisMcr-3-C-H-04-ScS1InCp1d60-ITS-1_S280_L001_R2_001.fastq.gz","973212cc24291793eb5e88ebc7b15f28","8a47886c5a3a2274f3dc0dd0344169de","9a877d91e2538c1ba62c00940cbc9003","531feda5381deceb55e772815b650acb","ScS1InCp1d60_16S_exp","ScS1InCp1d60_16S_run","ScS1InCp1d60_ITS_exp","ScS1InCp1d60_ITS_run","ERR11532005","ERX10936571","ERR11532346","ERX10936912","ERS15578026","SAMEA113583117","PRJEB63076"
"ScS1InCp2d0","ScS1In","Sc",1,"In","C",2,0,56.6980291,-3.4954788,58.540566,60.5,15.7,6.21,3.663032601,0.312922383,0.277363636363636,0.000460293782950806,0.0437416827905935,0.0191912829098546,"ResRisMcr-1-A-C-09-ScS1InCp2d0-ITS-1","ResRisMcr-1-A-C-09-ScS1InCp2d0-16S-1","ResRisMcr-1-A-C-09-ScS1InCp2d0-16S-1_S33_L001_R1_001.fastq.gz","ResRisMcr-1-A-C-09-ScS1InCp2d0-16S-1_S33_L001_R2_001.fastq.gz","ResRisMcr-1-A-C-09-ScS1InCp2d0-ITS-1_S33_L001_R1_001.fastq.gz","ResRisMcr-1-A-C-09-ScS1InCp2d0-ITS-1_S33_L001_R2_001.fastq.gz","9b5fb77d68d82ad539712cf675b4a656","bb017b6a3e3a1d3333dd4aee44bb6393","49fc5375ed5e57f13564aff7351631e4","cc1d73a6a77e3e4be8dbb0156df68cf1","ScS1InCp2d0_16S_exp","ScS1InCp2d0_16S_run","ScS1InCp2d0_ITS_exp","ScS1InCp2d0_ITS_run","ERR11532006","ERX10936572","ERR11532347","ERX10936913","ERS15578027","SAMEA113583118","PRJEB63076"
"ScS1InCp2d60","ScS1In","Sc",1,"In","C",2,60,56.6980291,-3.4954788,58.540566,66.9,13.3,6.21,3.62008247,0.380415446,NA,0.00335048105614775,0.0251587633244439,0.0127103526039301,"ResRisMcr-4-D-H-05-ScS1InCp2d60-ITS-1","ResRisMcr-4-D-H-05-ScS1InCp2d60-16S-1","ResRisMcr-4-D-H-05-ScS1InCp2d60-16S-1_S377_L001_R1_001.fastq.gz","ResRisMcr-4-D-H-05-ScS1InCp2d60-16S-1_S377_L001_R2_001.fastq.gz","ResRisMcr-4-D-H-05-ScS1InCp2d60-ITS-1_S377_L001_R1_001.fastq.gz","ResRisMcr-4-D-H-05-ScS1InCp2d60-ITS-1_S377_L001_R2_001.fastq.gz","f4ae2df26473d3c7694bbb8f5c715a2b","355a2bf452d7a60128f8ea476b0a8b3c","dbb2e088b5ec86f8c1cf5cecb9c4caf9","718ef2400c4aa5f5213e018d93f4e95d","ScS1InCp2d60_16S_exp","ScS1InCp2d60_16S_run","ScS1InCp2d60_ITS_exp","ScS1InCp2d60_ITS_run","ERR11532007","ERX10936573","ERR11532348","ERX10936914","ERS15578028","SAMEA113583119","PRJEB63076"
"ScS1InCp3d0","ScS1In","Sc",1,"In","C",3,0,56.698029,-3.4955115,58.540566,59.7,18.3,6.11,5.945525277,0.435637043,0.342727272727273,0.0016337343936512,0.0609694226732263,0.0174247292552203,"ResRisMcr-2-B-A-03-ScS1InCp3d0-ITS-1","ResRisMcr-2-B-A-03-ScS1InCp3d0-16S-1","ResRisMcr-2-B-A-03-ScS1InCp3d0-16S-1_S99_L001_R1_001.fastq.gz","ResRisMcr-2-B-A-03-ScS1InCp3d0-16S-1_S99_L001_R2_001.fastq.gz","ResRisMcr-2-B-A-03-ScS1InCp3d0-ITS-1_S99_L001_R1_001.fastq.gz","ResRisMcr-2-B-A-03-ScS1InCp3d0-ITS-1_S99_L001_R2_001.fastq.gz","c3c6e57e90e8ff6ed712cf9c015e46df","752fc9b1ab9eec4a20ae020a4ec376de","7f22141b59508c81885d429c63ecfb68","4182ce7eddbd4b33214e742637865988","ScS1InCp3d0_16S_exp","ScS1InCp3d0_16S_run","ScS1InCp3d0_ITS_exp","ScS1InCp3d0_ITS_run","ERR11532008","ERX10936574","ERR11532349","ERX10936915","ERS15578029","SAMEA113583120","PRJEB63076"
"ScS1InCp3d60","ScS1In","Sc",1,"In","C",3,60,56.698029,-3.4955115,58.540566,59.9,12.9,6.11,3.135359563,0.257700786,NA,0.00195813259090909,0.0317954265830796,0.0122815446316185,"ResRisMcr-3-C-H-05-ScS1InCp3d60-ITS-1","ResRisMcr-3-C-H-05-ScS1InCp3d60-16S-1","ResRisMcr-3-C-H-05-ScS1InCp3d60-16S-1_S281_L001_R1_001.fastq.gz","ResRisMcr-3-C-H-05-ScS1InCp3d60-16S-1_S281_L001_R2_001.fastq.gz","ResRisMcr-3-C-H-05-ScS1InCp3d60-ITS-1_S281_L001_R1_001.fastq.gz","ResRisMcr-3-C-H-05-ScS1InCp3d60-ITS-1_S281_L001_R2_001.fastq.gz","99c53c2deb0907a901530fb644019ade","55700914711cfba14f318cc935048ca4","50b6369cfb791a7bab21739b563e96c7","f21db7562c4e8eaa9925007ff81e2b4d","ScS1InCp3d60_16S_exp","ScS1InCp3d60_16S_run","ScS1InCp3d60_ITS_exp","ScS1InCp3d60_ITS_run","ERR11532009","ERX10936575","ERR11532350","ERX10936916","ERS15578030","SAMEA113583121","PRJEB63076"
"ScS1InDp1d0","ScS1In","Sc",1,"In","D",1,0,56.6980468,-3.4955444,58.540566,24.8,18.7,5.99,3.877783256,0.30678665,0.158818181818182,0.00171772169142715,0.0476713119277219,0.0228655291064133,"ResRisMcr-1-A-B-04-ScS1InDp1d0-ITS-1","ResRisMcr-1-A-B-04-ScS1InDp1d0-16S-1","ResRisMcr-1-A-B-04-ScS1InDp1d0-16S-1_S16_L001_R1_001.fastq.gz","ResRisMcr-1-A-B-04-ScS1InDp1d0-16S-1_S16_L001_R2_001.fastq.gz","ResRisMcr-1-A-B-04-ScS1InDp1d0-ITS-1_S16_L001_R1_001.fastq.gz","ResRisMcr-1-A-B-04-ScS1InDp1d0-ITS-1_S16_L001_R2_001.fastq.gz","129558f98fb1f27b94741858d0f71e34","127f46340aca0a7dcb02c575bbe1c90e","fde3faf13ce2845ad28f5003434bb339","16b0d57675ee443cef3205e684e7bb57","ScS1InDp1d0_16S_exp","ScS1InDp1d0_16S_run","ScS1InDp1d0_ITS_exp","ScS1InDp1d0_ITS_run","ERR11532010","ERX10936576","ERR11532351","ERX10936917","ERS15578031","SAMEA113583122","PRJEB63076"
"ScS1InDp1d60","ScS1In","Sc",1,"In","D",1,60,56.6980468,-3.4955444,58.540566,58.3,12.1,5.99,3.301024354,0.282243718,NA,0.00170937413528021,0.031491740609626,0.00964395147457562,"ResRisMcr-3-C-H-06-ScS1InDp1d60-ITS-1","ResRisMcr-3-C-H-06-ScS1InDp1d60-16S-1","ResRisMcr-3-C-H-06-ScS1InDp1d60-16S-1_S282_L001_R1_001.fastq.gz","ResRisMcr-3-C-H-06-ScS1InDp1d60-16S-1_S282_L001_R2_001.fastq.gz","ResRisMcr-3-C-H-06-ScS1InDp1d60-ITS-1_S282_L001_R1_001.fastq.gz","ResRisMcr-3-C-H-06-ScS1InDp1d60-ITS-1_S282_L001_R2_001.fastq.gz","aca9877b19445208ce22ce6315ae9658","55829e0df4e560614dae4f46d7b6c2ca","fc0c6c972b5d5e4ee56663b3546d5578","c4e587dd6b07c69cb1e1321563e1e9b2","ScS1InDp1d60_16S_exp","ScS1InDp1d60_16S_run","ScS1InDp1d60_ITS_exp","ScS1InDp1d60_ITS_run","ERR11532011","ERX10936577","ERR11532352","ERX10936918","ERS15578032","SAMEA113583123","PRJEB63076"
"ScS1InDp2d0","ScS1In","Sc",1,"In","D",2,0,56.6980471,-3.495479,58.540566,21.5,16.6,6.12,4.086398178,0.343601048,0.295454545454545,0.00310106021789367,0.0481964897189781,0.0243634736044636,"ResRisMcr-1-A-B-05-ScS1InDp2d0-ITS-1","ResRisMcr-1-A-B-05-ScS1InDp2d0-16S-1","ResRisMcr-1-A-B-05-ScS1InDp2d0-16S-1_S17_L001_R1_001.fastq.gz","ResRisMcr-1-A-B-05-ScS1InDp2d0-16S-1_S17_L001_R2_001.fastq.gz","ResRisMcr-1-A-B-05-ScS1InDp2d0-ITS-1_S17_L001_R1_001.fastq.gz","ResRisMcr-1-A-B-05-ScS1InDp2d0-ITS-1_S17_L001_R2_001.fastq.gz","9bcb97858dea6fd9d54637c96321b4bc","4a1868b98ee21cdc2d21e148c75b1328","c1e770ffd1bbbdca7640c23852d164ea","7272bf507098101231a584540e1a8303","ScS1InDp2d0_16S_exp","ScS1InDp2d0_16S_run","ScS1InDp2d0_ITS_exp","ScS1InDp2d0_ITS_run","ERR11532012","ERX10936578","ERR11532353","ERX10936919","ERS15578033","SAMEA113583124","PRJEB63076"
"ScS1InDp2d60","ScS1In","Sc",1,"In","D",2,60,56.6980471,-3.495479,58.540566,58.8,12.7,6.12,4.196841372,0.36814398,NA,0.00230071922368089,0.0396505034403902,0.0111374504552398,"ResRisMcr-2-B-C-04-ScS1InDp2d60-ITS-1","ResRisMcr-2-B-C-04-ScS1InDp2d60-16S-1","ResRisMcr-2-B-C-04-ScS1InDp2d60-16S-1_S124_L001_R1_001.fastq.gz","ResRisMcr-2-B-C-04-ScS1InDp2d60-16S-1_S124_L001_R2_001.fastq.gz","ResRisMcr-2-B-C-04-ScS1InDp2d60-ITS-1_S124_L001_R1_001.fastq.gz","ResRisMcr-2-B-C-04-ScS1InDp2d60-ITS-1_S124_L001_R2_001.fastq.gz","6e3c03d245321f4cac385bbbe11c2c4c","bc06c908a711e35ad8e89ba3a3c99032","b1134de9b830b68d1d37dd6cc388594f","dab777105179b28c55cf587c8eb39cd1","ScS1InDp2d60_16S_exp","ScS1InDp2d60_16S_run","ScS1InDp2d60_ITS_exp","ScS1InDp2d60_ITS_run","ERR11532013","ERX10936579","ERR11532354","ERX10936920","ERS15578034","SAMEA113583125","PRJEB63076"
"ScS1InDp3d0","ScS1In","Sc",1,"In","D",3,0,56.6980469,-3.4955117,58.540566,23.3,19,6.25,3.982090717,0.349736781,0.143090909090909,0.00318375012524851,0.057974742214724,0.0214938337322844,"ResRisMcr-1-A-C-08-ScS1InDp3d0-ITS-1","ResRisMcr-1-A-C-08-ScS1InDp3d0-16S-1","ResRisMcr-1-A-C-08-ScS1InDp3d0-16S-1_S32_L001_R1_001.fastq.gz","ResRisMcr-1-A-C-08-ScS1InDp3d0-16S-1_S32_L001_R2_001.fastq.gz","ResRisMcr-1-A-C-08-ScS1InDp3d0-ITS-1_S32_L001_R1_001.fastq.gz","ResRisMcr-1-A-C-08-ScS1InDp3d0-ITS-1_S32_L001_R2_001.fastq.gz","f306cc328e4c9de45d07a131fdbc466a","edf7b01e33aee43ec6f2bec1bc67f01b","92c441b18e2513dccc05fbed94b68a8e","d0b4e3214344cedf118edfea734bc48c","ScS1InDp3d0_16S_exp","ScS1InDp3d0_16S_run","ScS1InDp3d0_ITS_exp","ScS1InDp3d0_ITS_run","ERR11532014","ERX10936580","ERR11532355","ERX10936921","ERS15578035","SAMEA113583126","PRJEB63076"
"ScS1InDp3d60","ScS1In","Sc",1,"In","D",3,60,56.6980469,-3.4955117,58.540566,57.4,13.4,6.25,3.515775009,0.319058116,NA,0.00175144846387212,0.0301361258493591,0.0153377954234407,"ResRisMcr-4-D-C-10-ScS1InDp3d60-ITS-1","ResRisMcr-4-D-C-10-ScS1InDp3d60-16S-1","ResRisMcr-4-D-C-10-ScS1InDp3d60-16S-1_S322_L001_R1_001.fastq.gz","ResRisMcr-4-D-C-10-ScS1InDp3d60-16S-1_S322_L001_R2_001.fastq.gz","ResRisMcr-4-D-C-10-ScS1InDp3d60-ITS-1_S322_L001_R1_001.fastq.gz","ResRisMcr-4-D-C-10-ScS1InDp3d60-ITS-1_S322_L001_R2_001.fastq.gz","e0203d4f1e6f10d81625a84ac3184bc6","9c3560f7b60543a5b7e4c58333ae8461","d16b4d83aba28a31dca9e743e94309e9","a38a6dc20af980944b25a441ececed36","ScS1InDp3d60_16S_exp","ScS1InDp3d60_16S_run","ScS1InDp3d60_ITS_exp","ScS1InDp3d60_ITS_run","ERR11532015","ERX10936581","ERR11532356","ERX10936922","ERS15578036","SAMEA113583127","PRJEB63076"
"ScS2ExCp1d0","ScS2Ex","Sc",2,"Ex","C",1,0,56.7380693,-3.4004082,58.093075,58.6,19.5,4.6,8.70868572,0.57761691,0.0780909090909091,0.00026552605032,0.0975859164611633,0.0347967775433434,"ResRisMcr-2-B-A-06-ScS2ExCp1d0-ITS-1","ResRisMcr-2-B-A-06-ScS2ExCp1d0-16S-1","ResRisMcr-2-B-A-06-ScS2ExCp1d0-16S-1_S102_L001_R1_001.fastq.gz","ResRisMcr-2-B-A-06-ScS2ExCp1d0-16S-1_S102_L001_R2_001.fastq.gz","ResRisMcr-2-B-A-06-ScS2ExCp1d0-ITS-1_S102_L001_R1_001.fastq.gz","ResRisMcr-2-B-A-06-ScS2ExCp1d0-ITS-1_S102_L001_R2_001.fastq.gz","ec130324359c474bde6ac7241d677645","c43d424d9bacdfefaac8a1e97a43d068","e474c8fc94ba17c98a5343a05391067c","aa7e458977f3dd3e22594be54d63a35d","ScS2ExCp1d0_16S_exp","ScS2ExCp1d0_16S_run","ScS2ExCp1d0_ITS_exp","ScS2ExCp1d0_ITS_run","ERR11532016","ERX10936582","ERR11532357","ERX10936923","ERS15578037","SAMEA113583128","PRJEB63076"
